30.08.2013;14:30;S220;7023008;1;1
06.09.2013;14:30;S220;654625;5;5
06.09.2013;14:30;S220;770163;2;2
06.09.2013;14:30;S220;770164;2;2
06.09.2013;14:30;S220;7052714;4;4
06.09.2013;14:30;S220;402481;1;1
10.09.2013;12:30;S220;402310;1;1
10.09.2013;12:30;S220;527602;1;1
10.09.2013;12:30;S220;527604;1;1
13.09.2013;14:30;S220;770189;1;1
13.09.2013;14:30;S220;7044481;1;1
13.09.2013;14:30;S220;7044482;1;1
17.09.2013;12:30;S220;527602;1;1
17.09.2013;12:30;S220;654625;3;3
17.09.2013;12:30;S220;7003097;1;1
17.09.2013;12:30;S220;7003101;1;1
20.09.2013;14:30;S220;402195;2;2
20.09.2013;14:30;S220;777982;1;1
20.09.2013;14:30;S220;7060080;1;1
20.09.2013;14:30;S220;7060090;1;1
20.09.2013;14:30;S220;7060091;1;1
24.09.2013;12:30;S220;789689;1;1
27.09.2013;14:30;S220;7061444;1;1
27.09.2013;14:30;S220;7061462;1;1
27.09.2013;14:30;S220;402310;1;0
01.10.2013;12:30;S220;402310;1;0
01.10.2013;12:30;S220;777982;1;1
04.10.2013;14:30;S220;402310;1;0
04.10.2013;14:30;S220;704479;1;1
04.10.2013;14:30;S220;7005584;1;1
08.10.2013;12:30;S220;402310;1;1
08.10.2013;12:30;S220;527604;1;1
08.10.2013;12:30;S220;770189;1;1
11.10.2013;14:30;S220;7038734;1;1
11.10.2013;14:30;S220;685346;1;1
11.10.2013;14:30;S220;7054750;1;1
15.10.2013;12:30;S220;527602;1;1
15.10.2013;12:30;S220;789689;1;1
22.10.2013;12:30;S220;777982;1;1
25.10.2013;14:30;S220;701639;1;1
01.11.2013;14:30;S220;402500;1;1
05.11.2013;12:30;S220;402097;1;1
08.11.2013;14:30;S220;527602;1;1
08.11.2013;14:30;S220;527604;1;1
08.11.2013;14:30;S220;456908;1;1
08.11.2013;14:30;S220;456909;1;1
08.11.2013;14:30;S220;456910;1;1
